,Text,Aspect Term,Sentiment,Polarity
581,केटाकेटि हरू कसै को पोजेटिभ भाईभ को अन्तरवार्ता छैन ।,पोजेटिभ भाईभ को अन्तरवार्ता छैन,GENERAL,1
582,के सुन्नु यस्ता गफ हरू ।,गफ,GENERAL,1
583,सउथ मुभि हेरे धेरै आनन्द हुन्छ तोरी हरु को बकवास भन्दा आखिर हुने केही होइन ।,बकवास,GENERAL,1
584,सउथ मुभि हेरे धेरै आनन्द हुन्छ तोरी हरु को बकवास भन्दा आखिर हुने केही होइन ।,तोरी,GENERAL,1
585,इ नेता हरू एउटा नेता ले अर्काे नेताकाे कुरा गर्छ अनि राती भए पछी सगइ बसेर सला गर्दइ सगइ बसेर रक्सी खान्छ इनि हरू ।,रक्सी खान्छ,GENERAL,1
586,भ्रस्टाचार गर्ने अनि तिमी हरू ले टेन्सन गरेर के हुनु !,भ्रस्टाचार गर्ने,GENERAL,1
587,ऋषि त झन पागल त हो ।,पागल,GENERAL,1
588,भ्रश्ट्चारी हरुलाइ टुंडिखेल मा ल्याइ झुन्ड्याएर गोलि ठोक्नु पर्छ ।,भ्रश्ट्चारी,GENERAL,1
589,question सोध्ने तरिका कडा छन र कार्यक्रम पनि राम्रै छ तर interview म मात्र बोलेर हुदैन काम गरेर देखाउनुस !,कडा छन,GENERAL,0
590,सबै भन्दा महान बेकुप हामी !,महान बेकुप,GENERAL,1
591,नेपाली जन्ता झन बेकुप ।,बेकुप,GENERAL,1
592,risi धमला पैसा खाने पत्रकार ।,पैसा खाने,GENERAL,1
593,headlines चै रिशी जि हाल्नु हुन्छ क्या गज्जब को ।,गज्जब,GENERAL,0
